image_id	image_url	annotation	event
sandyB_real_42	https://pbs.twimg.com/media/A6YDuRXCUAAwJmC.jpg	real	sandy
sandyB_real_43	https://pbs.twimg.com/media/A6X6CasCUAAx2Fl.jpg	real	sandy
sandyB_real_44	https://pbs.twimg.com/media/A6YfeH-CIAA0S_8.jpg	real	sandy
sandyB_real_45	http://www.zerohedge.com/sites/default/files/images/user5/imageroot/2012/10/FDR%20underwater.jpg	real	sandy
sandyB_real_46	http://img39.imageshack.us/img39/1142/f2eb9ce4222b11e2adfe220.jpg	real	sandy
sandyB_real_47	https://pbs.twimg.com/media/A6VAqnmCEAECwpW.jpg:large	real	sandy
sandyB_real_48	https://pbs.twimg.com/media/A6ZQE78CEAIPaX8.jpg	real	sandy
sandyB_real_49	http://25.media.tumblr.com/tumblr_mcpu2zafQw1qkej80o1_1280.jpg	real	sandy
sandyB_real_50	http://3.bp.blogspot.com/-_tCvaRDnazI/UI_BqGVQg3I/AAAAAAAAMgc/YLTPszbLHHA/s1600/293756_288104044634034_65073343_n.jpg	real	sandy
sandyB_real_51	http://2.bp.blogspot.com/-s0_GVZ9m3sc/UI8QhVs9RJI/AAAAAAAAA7w/Oo8iJ5CVQaY/s500/tylersandy.jpg	real	sandy
sandyB_real_52	http://lametthesource.files.wordpress.com/2012/10/a6jggalceaiwgvs2.jpg	real	sandy
sandyB_real_53	http://greeninaseaoforange.files.wordpress.com/2012/10/406812_465830846793840_551090741_n.jpg	real	sandy
sandyB_real_54	http://fotos.cloud.noticias24.com/eeuulluvias13.jpg	real	sandy
sandyB_real_55	http://gdb.voanews.com/927C5D51-36A9-45F5-8073-85DB30B74824_mw1024_n_s.jpg	real	sandy
sandyB_real_56	http://resources0.news.com.au/images/2012/10/30/1226506/770528-sandy.jpg	real	sandy
sandyB_real_57	http://subcultureblog.fc2rs.com/img/news21/17.jpg	real	sandy
sandyB_real_58	https://pbs.twimg.com/media/A6cAeaUCUAABhJc.jpg	real	sandy
sandyB_real_59	http://www.inteligemcia.com.br/wp-content/uploads/2013/11/Hurricane-Sandy-Cover-ADC_categoria-Fotografia.jpg	real	sandy
sandyB_real_60	https://pbs.twimg.com/media/A6k9kZ6CEAARHz5.jpg	real	sandy
sandyB_real_63	http://img5.pcpop.com/ArticleImages/picshow/900x675/20121031/2012103115463618050.jpg	real	sandy
sandyB_real_64	http://www.jaunted.com/files/6193/LGAHurricaneSandy.jpg	real	sandy
sandyB_real_65	http://22dakika.org/wp-content/uploads/2012/11/Hurricane_Sandy_Social_Media_8.jpg	real	sandy
sandyB_real_68	http://www.meteoweb.eu/wp-content/uploads/2012/10/0.jpg	real	sandy
sandyB_real_69	http://1.bp.blogspot.com/-Cg0SAdfX9eU/UI-IishS5LI/AAAAAAAASKI/leK0l-PjhQk/s1600/sandy2.jpg	real	sandy
sandyB_real_70	https://pbs.twimg.com/media/A6unj9qCAAAHmV9.jpg	real	sandy
sandyB_real_71	http://fotos2013.cloud.noticias24.com/bondad11.jpg	real	sandy
sandyB_real_72	http://oystermag.com/sites/default/files/imagecache/slider-gallery-980x650/images/idancohen.jpg	real	sandy
sandyB_real_73	https://pbs.twimg.com/media/A63z6IRCYAE0DBj.jpg	real	sandy
sandyB_real_74	http://i.imgur.com/DkHAf.jpg	real	sandy
sandyB_real_75	https://pbs.twimg.com/media/A6loZ4QCIAEJAUk.jpg	real	sandy
sandyB_real_76	http://oceancitycondosandhomes.com/wp-content/uploads/2012/10/Boards-2.jpg	real	sandy
sandyB_real_78	http://3.bp.blogspot.com/-XC7aY2P_cH0/UJAJxoO7NAI/AAAAAAABlv4/8R2YKbZtxRk/s1600/s_s36_68848119.jpg	real	sandy
sandyB_real_80	http://www.tntdownunder.com/media/content/_master/46290/images/gangnam-news-report-sandy.jpg	real	sandy
sandyB_real_81	https://pbs.twimg.com/media/A6VDO86CEAE00uh.jpg	real	sandy
sandyB_real_82	http://fotos.cloud.noticias24.com/eeuulluvias5.jpg	real	sandy
sandyB_real_83	http://www.capitalnewyork.com/files/8-derosa.jpeg	real	sandy
sandyB_real_84	http://also.kottke.org/misc/images/crane-hurricane.jpg	real	sandy
sandyB_real_85	http://moimir.org/wp-content/uploads/2012/11/496539.jpg	real	sandy
sandyB_real_86	https://pbs.twimg.com/media/A6dT65nCEAAFE9a.jpg	real	sandy
sandyB_real_88	https://pbs.twimg.com/media/A6Yj38LCEAEI27c.jpg:large	real	sandy
sandyB_real_89	http://www.milatgazetesi.com/fotogaleri/act/265_3573_31102012_1.jpg	real	sandy
sandyB_real_90	http://www.joshbenson.com/wp-content/uploads/2012/10/timessquare.png	real	sandy
sandyB_real_91	https://pbs.twimg.com/media/A6VtMrrCcAALnJ6.jpg:large	real	sandy
sandyB_real_92	http://i.dailymail.co.uk/i/pix/2012/10/29/article-2224411-15BA80A5000005DC-917_964x871.jpg	real	sandy
sandyB_real_93	http://www.zerohedge.com/sites/default/files/images/user3303/imageroot/2012/10-2/storm5.jpg	real	sandy
sandyB_real_94	https://pbs.twimg.com/media/A6vRTE2CEAAa7lY.jpg	real	sandy
sandyB_real_95	http://3.bp.blogspot.com/-hbyILVdMBHE/UI-Ium9iyaI/AAAAAAAASKw/502H1Yet7A8/s1600/sandy8.jpg	real	sandy
sandyB_real_96	https://pbs.twimg.com/media/A6aj4PNCcAAjcRK.jpg:large	real	sandy
sandyB_real_98	http://www.quozzy.fr/wp-content/uploads/2012/10/A6bHS8bCMAEihL9.jpg	real	sandy
sandyB_real_99	http://remotecontrol.mtv.com//wp-content/uploads/rc/2012/10/sandy.jpg	real	sandy
sandyB_real_100	http://photo.segodnya.ua/img/gallery/3939/99/414634_main.jpg	real	sandy
sandyB_real_101	https://pbs.twimg.com/media/A6YoD_rCAAAnsA-.jpg	real	sandy
sandyB_real_102	http://www.trivworks.com/wp-content/uploads/2012/11/manhattan.hurricane.sandy_.jpg	real	sandy
sandyB_fake_01	https://pbs.twimg.com/media/A6VUTd0CcAAPzuz.jpg	fake	sandy
sandyB_fake_02	https://pbs.twimg.com/media/A6lnogSCEAAj4-6.jpg	fake	sandy
sandyB_fake_03	http://pbs.twimg.com/media/BG-xT8MCQAEMmGZ.jpg:large	fake	sandy
sandyB_fake_04	https://pbs.twimg.com/media/A6czvhWCUAAY7Ep.jpg:large	fake	sandy
sandyB_fake_05	https://pbs.twimg.com/media/A6Z9QyNCUAAYCQc.jpg	fake	sandy
sandyB_fake_06	https://pbs.twimg.com/media/A6YI8A3CYAA8L9S.jpg	fake	sandy
sandyB_fake_07	https://pbs.twimg.com/media/A6drRF3CEAAHmDJ.jpg	fake	sandy
sandyB_fake_08	https://pbs.twimg.com/media/A6chzNgCIAEyREW.jpg	fake	sandy
sandyB_fake_10	https://pbs.twimg.com/media/A6c0uuWCQAAfWcE.jpg	fake	sandy
sandyB_fake_11	https://pbs.twimg.com/media/A60vLNtCcAMmogX.jpg	fake	sandy
sandyB_fake_12	https://pbs.twimg.com/media/A6uj_ANCcAMYccr.jpg	fake	sandy
sandyB_fake_13	https://pbs.twimg.com/media/A6bV9RdCcAA-VPX.jpg	fake	sandy
sandyB_fake_14	https://pbs.twimg.com/media/A6aoWG6CcAEeFdG.jpg	fake	sandy
malaysia_fake_01	http://3.bp.blogspot.com/-EQXcOvUHW0Y/Uxsug9jm9VI/AAAAAAAAHlQ/cRnLt8KTE10/s1600/1896908_662361340487959_910355073_n.jpg	fake	malaysia
malaysia_fake_02	http://i.imgur.com/d0CLMwR.jpg?1	fake	malaysia
malaysia_fake_03	https://pbs.twimg.com/media/BjB9r-xIEAAL2S5.jpg	fake	malaysia
malaysia_fake_04	http://i.huffpost.com/gen/1684409/thumbs/o-FILE-570.jpg?1	fake	malaysia
malaysia_fake_05	https://pbs.twimg.com/media/BiMZQjGCEAAaUaS.jpg	fake	malaysia
malaysia_fake_06	-	fake	malaysia
malaysia_fake_07	https://pbs.twimg.com/media/BiMvIsMCcAAG1ac.jpg	fake	malaysia
malaysia_fake_08	https://pbs.twimg.com/media/BiNMP4cCMAERNed.jpg	fake	malaysia
malaysia_fake_09	https://pbs.twimg.com/media/BiNBcJlCYAABcAc.jpg	fake	malaysia
malaysia_fake_10	https://pbs.twimg.com/media/BiMFD-fCAAAqW4Y.jpg	fake	malaysia
malaysia_fake_11	http://ikypros.com/wp-content/uploads/newego_LARGE_t_1101_54324178_type12128.jpg	fake	malaysia
malaysia_fake_12	https://pbs.twimg.com/media/Bi-AgW8CYAEzM9C.jpg	fake	malaysia
malaysia_fake_13	https://pbs.twimg.com/media/Bi-drWJCUAAkcki.jpg	fake	malaysia
malaysia_fake_14	https://pbs.twimg.com/media/Bi_j2MzCMAERquN.jpg:large	fake	malaysia
malaysia_fake_15	https://pbs.twimg.com/media/BjIE1mDIgAEjghV.jpg	fake	malaysia
malaysia_fake_16	https://pbs.twimg.com/media/BiUYURlCMAEvvIL.jpg	fake	malaysia
malaysia_fake_17	https://pbs.twimg.com/media/BianQDgCUAEkQsB.png	fake	malaysia
malaysia_fake_18	http://img02.lavanguardia.com/2014/03/19/Imagen-subida-a-Twitter-por-Co_54403804260_54028874188_960_639.jpg	fake	malaysia
malaysia_fake_19	https://pbs.twimg.com/media/Bi_YjCdCUAAcgWb.png	fake	malaysia
malaysia_fake_20	https://pbs.twimg.com/media/Bi-fPyyIQAAR3Yr.jpg	fake	malaysia
malaysia_fake_21	http://pbs.twimg.com/media/BjJEtRsCQAAVq-n.jpg:medium	fake	malaysia
malaysia_fake_22	https://pbs.twimg.com/media/BjC0kreIcAA_Gyv.jpg	fake	malaysia
malaysia_fake_23	http://p.im9.eu/wtf-british-tabloids-at-their-finest.jpg	fake	malaysia
malaysia_fake_24	https://pbs.twimg.com/media/BiaksBWCUAEKbEb.jpg	fake	malaysia
malaysia_fake_25	http://i.imgur.com/1qLd8zQ.jpg	fake	malaysia
malaysia_fake_26	-	fake	malaysia
malaysia_fake_27	https://pbs.twimg.com/media/BjX-QOWIcAAkJ-M.jpg	fake	malaysia
malaysia_fake_28	https://pbs.twimg.com/media/BiOIdqHCYAEBrXB.jpg	fake	malaysia
malaysia_fake_29	http://www.nooz.gr/image.ashx?fid=675352	fake	malaysia
underwater_fake_01	https://s-media-cache-ak0.pinimg.com/originals/df/c7/fd/dfc7fdc64102342ae035cfa33159492d.jpg	fake	underwater
underwater_fake_02	https://pbs.twimg.com/media/BiNETHAIQAAvECy.jpg	fake	underwater
underwater_fake_03	http://media-cache-ec0.pinimg.com/736x/b4/0e/23/b40e230cc99b5c960e9015540bc451ea.jpg	fake	underwater
elephant_fake_01	https://pbs.twimg.com/media/BjzaYXrIcAAdxIU.jpg	fake	elephant
bringback_fake_01	https://pbs.twimg.com/media/BoBFVnTIUAAeClr.jpg	fake	bringback
bringback_fake_02	http://pbs.twimg.com/media/BoBGVi6IcAATyGP.jpg	fake	bringback
bringback_fake_03	https://pbs.twimg.com/media/BoBFly8IQAEK881.jpg	fake	bringback
bringback_fake_04	https://pbs.twimg.com/media/BoBFzniIEAABAaP.jpg	fake	bringback
bringback_fake_05	https://pbs.twimg.com/media/BnLFu3DIUAECtam.jpg	fake	bringback
bringback_fake_06	https://pbs.twimg.com/media/BmjchgkIQAAUbds.jpg	fake	bringback
bringback_fake_07	https://pbs.twimg.com/media/Bo8v1C7IEAAxmGa.jpg	fake	bringback
columbianChemicals_fake_01	https://pbs.twimg.com/media/BxQpFUPCcAAVGiG.jpg	columbianChemicals
columbianChemicals_fake_02	http://i.ytimg.com/vi/-WuSkbGZ_wU/0.jpg	columbianChemicals
columbianChemicals_fake_03	https://pbs.twimg.com/media/BxQhz4KCYAAJTe2.jpg	columbianChemicals
columbianChemicals_fake_04	https://pbs.twimg.com/media/BxQW176CYAI96A2.jpg	columbianChemicals
columbianChemicals_fake_05	https://pbs.twimg.com/media/BxQSTBdCUAAPYBt.png	columbianChemicals
columbianChemicals_fake_06	https://pbs.twimg.com/media/BxQSCwzCYAAMb1j.jpg	columbianChemicals
columbianChemicals_fake_07	https://pbs.twimg.com/media/BxQTTwuCQAALX8h.jpg	columbianChemicals
columbianChemicals_fake_08	https://pbs.twimg.com/media/BxQTfL0CQAA7pxU.jpg	columbianChemicals
columbianChemicals_fake_09	https://pbs.twimg.com/media/BxQSiALCUAIGyc7.png	columbianChemicals
columbianChemicals_fake_10	https://pbs.twimg.com/media/BxQR3GmCEAE-cQX.jpg	columbianChemicals
columbianChemicals_fake_11	https://pbs.twimg.com/media/BxQIk5CCcAAkBRx.png	columbianChemicals
columbianChemicals_fake_12	https://pbs.twimg.com/media/BxQKYCvCIAEl5So.jpg	columbianChemicals
columbianChemicals_fake_13	https://pbs.twimg.com/media/BxQL_mQCUAEINzi.jpg	columbianChemicals
columbianChemicals_fake_14	https://pbs.twimg.com/media/BxQLSgvCQAArNSU.jpg	columbianChemicals
columbianChemicals_fake_15	https://pbs.twimg.com/media/BxQopILCUAEnNyV.jpg	columbianChemicals
pigFish_01	https://pbs.twimg.com/media/Bic75edCMAI1Nsz.jpg	PigFish
livr_01	https://pbs.twimg.com/media/BifCRb_CcAAmQeF.jpg	Livr
livr_02	https://pbs.twimg.com/media/Bic4fA5CQAAT5KY.jpg	Livr
livr_03	https://pbs.twimg.com/media/BialJuECIAATXE2.jpg	Livr
livr_04	https://pbs.twimg.com/media/BiVisqpCIAAbgju.jpg	Livr
passport_01	https://pbs.twimg.com/media/Bo-CY5ACcAAiRAw.jpg	Passport
passport_02	https://pbs.twimg.com/media/BpJguJhIMAAQsZK.jpg	Passport
