post_id, num_friends, num_followers, folfriend_ratio, times_listed, has_url, is_verified, num_posts
668393395488993280,678,280,0.41297936,16,true,false,87
666244722478968832,4584,1372,0.29930192,5,true,false,269
667996054109995008,345,480,1.3913044,1,true,false,1184
666606343944564736,1369,263,0.19211103,3,true,false,3557
665292187257724928,339,461,1.359882,13,true,false,28818
665292132358471680,613,2015,3.2871125,45,true,false,6777
665291861746143234,1711,2601,1.5201637,55,true,false,18153
665291855421161472,9,6,0.6666667,0,true,false,217
665291835317833728,768,309,0.40234375,4,true,false,2447
665291809724211200,651,126,0.19354838,22,true,false,13349
665291713590796288,586,382,0.6518771,5,true,false,3788
665291688248741889,3279,3389,1.0335468,139,true,false,22449
665291627271852032,1349,1418,1.051149,66,true,false,142934
665291565405880320,519,139,0.26782274,23,true,false,15620
665291546061705217,820,2988,3.6439025,90,true,true,11796
665291485835886594,94,246,2.6170213,15,true,false,10158
665291239563112448,273,2402,8.798534,107,true,false,27841
665290651437764609,488,3513,7.1987705,208,true,true,6086
665294089752076288,256,301,1.1757812,7,true,false,21249
665293880934338560,1064,1125,1.0573308,35,true,false,37243
665293829080276993,0,74,0.0,156,true,false,51523
665293552004546560,1245,1271,1.0208836,27,true,false,4046
665293467002781696,2621,2520,0.96146506,57,true,false,62186
665293363265040385,108,108,1.0,4,true,false,3342
665293190002536448,586,858,1.4641638,46,true,false,11404
665293128568557568,7083,6639,0.9373147,930,true,false,206278
665292647293190145,964,747,0.77489626,1,true,false,4155
665292508306538496,1741,1074,0.61688685,112,true,false,47936
665292405797728257,142,27,0.19014084,2,true,false,229
665292249354272768,1492,279,0.18699732,5,true,false,7935
665295115381047296,403,445,1.1042184,2,true,false,2118
665294672047316992,1002,1447,1.4441118,8,true,false,17048
665292157834665984,434,206,0.47465438,5,true,false,15248
665292149072621568,330,577,1.7484848,2,true,false,16740
665292097533136896,427,479,1.1217799,4,true,false,3910
665291877814505473,579,4362,7.5336785,20,true,false,70779
665291859313500162,850,1925,2.264706,61,true,false,39787
665291741214281728,571,1046,1.8318739,17,true,false,22128
665291688219398144,1329,1562,1.1753198,64,true,false,187812
665291523832078337,2336,2249,0.9627569,12,true,false,9180
665291496019599360,685,169,0.24671532,2,true,false,382
665291493062635520,451,534,1.1840354,21,true,false,4413
665291299399081984,4526,4539,1.0028723,18,true,false,65002
665291230595694592,2092,574,0.2743786,3,true,false,2089
665290678679769088,1443,891,0.6174636,27,true,false,46318
665290323594256384,133,155,1.1654135,8,true,false,7137
665289894529523712,854,1212,1.4192038,44,true,false,41900
665289729068396544,695,638,0.9179856,0,true,false,3127
665289709933871104,4283,6400,1.4942797,55,true,false,112965
665288474581475328,1306,5069,3.881317,58,true,false,39027
665289509697900544,152,126,0.82894737,2,true,false,1779
665289111444541441,60,45,0.75,1,true,false,2810
665289014501593088,465,429,0.92258066,25,true,false,16259
665288410018373632,420,333,0.79285717,7,true,false,24379
665287319742758913,792,555,0.70075756,17,true,false,7385
665286316033200129,1124,1045,0.9297153,14,true,false,61712
665286261192695808,547,3496,6.391225,149,true,false,9097
665286173493997568,782,5021,6.4207163,361,true,false,39811
665286157157212160,535,1698,3.1738317,8,true,false,36658
665286022641680384,589,1810,3.0730052,92,true,false,13043
665285775727181824,26259,26375,1.0044175,267,true,false,28586
665285399384838144,2007,1130,0.5630294,29,true,false,38701
665284617243631616,169,235,1.3905325,17,true,false,2623
665284461412618240,169,235,1.3905325,17,true,false,2623
665284381330808832,723,474,0.6556017,21,true,false,9366
665284100232712192,339,737,2.1740413,19,true,false,1258
665284069111017474,2059,1934,0.93929094,27,true,false,67904
665283942484983809,1688,4367,2.5870852,187,true,false,7354
665283251708260352,73,9149,125.328766,22,true,false,4438
665282856323833856,1198,1400,1.1686144,66,true,false,35380
665282846169423872,1362,107479,78.91263,2691,true,false,42164
665282633048465408,474,133277,281.1751,1682,true,false,85147
665293626885447680,1971,903,0.4581431,26,true,false,16396
665297002205282304,1604,1625,1.0130923,3,true,false,4426
665298530140102656,940,864,0.9191489,29,true,false,14994
665298159548002304,2963,4083,1.3779953,141,true,false,29008
665303805131628544,701,455,0.64907277,2,true,false,14797
665303431721041922,671,926,1.3800298,3,true,false,1202
665292179296899072,287,275,0.9581882,4,true,false,25334
665291989139726336,934,220,0.23554604,6,true,false,9561
665291688026497024,1102,1794,1.6279492,55,true,false,99394
665291579544989696,197,482,2.4467006,226,true,false,181962
665291255526637568,623,962,1.5441413,296,true,false,387205
665291178695376896,81,435,5.3703704,220,true,false,242965
665290884855046146,91,11896,130.72528,240,true,false,442531
665290603782135808,28020,41285,1.4734118,1485,true,false,24062
665290380624142337,421,166,0.3942993,1,true,false,987
665289671782584320,0,86,0.0,54,true,false,70529
665289593458204673,71,172,2.4225352,185,true,false,86533
665289576370577408,2874,283,0.098469034,42,true,false,37323
665289535010512897,2354,456,0.19371283,71,true,false,59160
665289391221420033,1039,9778053,9411.023,97412,true,true,131795
665293862987014144,656,660,1.0060976,17,true,false,23094
665292485325889537,797,3026,3.7967377,165,true,false,284504
665295746124517376,4164,3639,0.8739193,352,true,false,157750
665292167351504896,228,149,0.6535088,9,true,false,3325
665291988808433665,293,24274,82.84641,794,true,false,208593
665291424468967424,993,95,0.09566969,2,true,false,13788
665290800121683968,79,162,2.050633,3,true,false,6798
665290627089846272,1989,378,0.19004525,17,true,false,6266
665289579860201472,679,29938,44.091312,1317,true,false,64387
665294234107314176,176,115,0.65340906,6,true,false,6760
665294001021562880,123,1071,8.707317,164,true,false,603822
665293445515358208,402,237,0.5895522,14,true,false,4826
665293149691072513,31,249,8.032258,68,true,false,220835
665292508474302464,3,636,212.0,282,true,false,922010
665292303163084801,802,819,1.021197,133,true,false,73217
665295205675962369,600,642,1.07,44,true,false,9871
665294958241439744,1844,845,0.45824295,59,true,false,138130
679504051839602688,952,214,0.22478992,12,true,false,11665
682944005395595265,864,979,1.1331018,69,true,false,52132
686351065768456192,245,2483,10.134694,646,true,false,165483
687325946500792320,192,143,0.7447917,13,true,false,17755
691550582193070081,1803,1849,1.025513,9,true,false,1495
710255673833967621,405,108,0.26666668,0,true,false,1155
710525249360560128,269,309,1.1486989,0,true,false,8422
714828926741323778,313,869,2.776358,23,true,false,39839
712997021251047424,262,339,1.2938931,10,true,false,4483
714454684518465536,2417,4115,1.7025238,47,true,false,32743
714098949641134080,3306,2972,0.89897156,66,true,false,73677
713714676345937920,198,5900,29.79798,163,true,false,108467
713695899420073984,33,25,0.75757575,3,true,false,450
713406052319039489,104,7,0.067307696,0,true,false,7
713299511674798080,139,147,1.057554,6,true,false,13279
713291402847760385,572,4751,8.305944,72,true,false,8512
713262076056055808,2830,5028,1.7766784,29,true,false,8070
713150617519202304,875,188,0.21485715,12,true,false,21943
713146372061405184,267,246,0.92134833,2,true,false,1574
713107157328093184,144,85,0.5902778,1,true,false,3708
713089821326094336,97,362,3.7319589,4,true,false,99827
713076510756831232,1552,487,0.31378865,5,true,false,5286
713038544764162048,99,54,0.54545456,4,true,false,612
713020457394520067,397,218,0.5491184,12,true,false,750
713016143007584257,13,6,0.46153846,0,true,false,327
713010964896067584,142,14,0.09859155,0,true,false,63
712997004323000320,120,42,0.35,0,true,false,69
712989605893697539,142,35,0.24647887,0,true,false,138
712982008541028352,817,427,0.5226438,44,true,false,16291
712980234870493184,9122,14479,1.5872616,76,true,false,144463
712976174092259328,1561,57419,36.783474,2,true,false,3268
712967904938041344,914,1545,1.690372,6,true,false,38392
712946392709201920,179,49,0.273743,20,true,false,2609
712942054192586752,1748,932,0.5331808,2,true,false,2695
712940171654787072,347,787,2.2680116,5,true,false,8180
712926679384080384,1607,424,0.26384568,3,true,false,176
712926079313436673,85,35,0.4117647,0,true,false,40
712910706786639876,668,26473,39.63024,21,true,false,29485
687024363007295488,7014,7867,1.1216139,243,true,false,2228
686919252188635136,7207,22370,3.1039267,110,true,false,33980
686760110148968448,97954,153407,1.5661126,4365,true,true,26592
686520752489762816,540,10535,19.50926,151,true,false,3563
642564221683630081,319,76,0.23824452,8,true,false,1856
686456862359719936,1545,556,0.35987055,21,true,false,1944
686456691773186048,2641,8901,3.3703144,20,true,false,19517
686453675808714752,547,265,0.48446068,11,true,false,6561
575030976625176576,9,0,0.0,0,true,false,13
554833456127942656,153,26,0.16993465,0,true,false,389
686721205487964160,1197,188,0.15705931,1,true,false,1252
686723835073302530,4775,7938,1.6624084,45,true,false,11601
687050761314955264,1718,1746,1.016298,22,true,false,18801
688102961768091648,1,219,219.0,580,true,false,55193
686730282272206848,982,3295,3.3553972,183,true,false,20082
686728860474458114,262,9405,35.896946,93,true,false,34322
686731382580629504,9440,8575,0.90836865,10,true,false,330
686871616320630784,345,429,1.2434783,3,true,false,16867
686756269546328064,1112,458,0.4118705,21,true,false,22297
687000089567608832,908,4856,5.3480177,41,true,false,11417
686720060409384960,181,2543,14.049724,43,true,false,3950
686720556603846657,117,192,1.6410257,5,true,false,7155
686746644197445632,205,229,1.1170732,13,true,false,6813
687732057955561472,224,310,1.3839285,0,true,false,5375
686856359267049472,795,1461,1.8377359,15,true,false,12965
687021458590052352,728,610,0.8379121,11,true,false,7229
697043661817679872,1240,1992,1.6064516,65,true,false,7638
686852649539518464,277,449,1.6209387,10,true,false,13216
686819049318277120,2067,896,0.43347847,24,true,false,6013
687098376836481024,234,2069,8.841881,87,true,false,23662
686759762143408128,769,775,1.0078024,1,true,false,3972
686634803530186752,230,1057,4.595652,42,true,false,11239
686461573569884160,93,161813,1739.9247,2207,true,false,62416
686591346631675904,2042,1572,0.7698335,116,true,false,4846
689982839098576897,218,150,0.6880734,4,true,false,3488
686661644508884993,36,17,0.4722222,4,true,false,301
686594375015514116,416,267,0.6418269,16,true,false,1945
686808654570373120,312,1806,5.7884617,89,true,false,1547
686528387976982528,573,375,0.65445024,12,true,false,15290
686660994203017216,641,188,0.29329172,2,true,false,744
667515203265802241,1309,524,0.40030557,19,true,false,1313
686550579519320065,1130,1137,1.0061947,7,true,false,15822
686481690571636737,284,184,0.64788735,27,true,false,3057
686626525316288513,1291,1230,0.9527498,70,true,false,2845
686457176664190977,1441,1076,0.7467037,63,true,false,5289
686554249606463488,159,80,0.5031447,7,true,false,123
686807513568694272,70,125,1.7857143,0,true,false,466
686451588286799872,256,224,0.875,2,true,false,5193
686449688552325120,377,401,1.0636605,0,true,false,2498
686496723695448066,400,146,0.365,5,true,false,177
686543340230307840,2522,2475,0.981364,56,true,false,4986
686448955090026497,932,372,0.39914164,2,true,false,2116
687269344506703872,613,724,1.1810766,9,true,false,5962
687428934451904512,11,2872,261.0909,19,true,false,2083
686531496031719425,201,624,3.1044776,168,true,false,3377
686665278726483970,1922,765,0.3980229,19,true,false,4015
686947489644150789,435,79,0.1816092,8,true,false,1359
686479408975233024,1308,2358,1.8027523,23,true,false,7810
686485849538719744,494,2037,4.1234818,137,true,false,21596
687315501232476160,311,509,1.6366559,27,true,false,3125
687775980715401217,1505,1597,1.0611296,40,true,false,12885
687312529790484480,877,2483,2.8312428,145,true,false,10771
686969413610913792,607,312,0.5140033,16,true,false,3223
687733139062558720,7595,10307,1.357077,118,true,false,28771
686946948134354944,259,1370,5.289575,54,true,false,1392
686666905097117696,40,10254,256.35,138,true,false,1862
686472712504655872,671,1176,1.7526081,46,true,false,2281
686832362672500736,590,1219,2.0661018,47,true,false,1450
686472660201684993,1031,1213,1.1765276,19,true,true,3883
686485256199868416,393,156,0.39694658,6,true,false,2825
686681169979682820,373,268,0.71849865,8,true,false,923
686510789944041474,381,478,1.2545931,19,true,false,11597
683584675374305280,259,38,0.14671814,0,true,false,8760
684461882246328320,275,468,1.7018182,14,true,false,530
684499105159196672,3559,4123,1.1584715,113,true,false,103047
684499750293487617,3559,4123,1.1584715,113,true,false,103047
684500006963929088,3559,4123,1.1584715,113,true,false,103047
685252468951900160,1236,2132,1.7249191,67,true,false,162233
685469946915209216,152,245,1.6118422,10,true,false,5852
686363720004534272,351,211,0.6011396,7,true,false,11378
694573348211286016,610,177,0.29016393,8,true,false,8281
682929281576480768,4410,3669,0.8319728,464,true,false,30884
682965527501877248,0,5,0.0,2,true,false,6364
682975733040414721,186,24,0.12903225,0,true,false,182
682995914827501570,3049,10785,3.5372252,374,true,false,135759
683025779991658496,1362,914,0.67107195,51,true,false,29428
683131436333797376,13,85,6.5384617,2,true,false,2226
683145674112679937,130,54,0.41538462,4,true,false,625
683265573426479106,1040,1166,1.1211538,13,true,false,32877
683302126399819776,522,480,0.9195402,63,true,false,98684
683304537294114816,10203,11586,1.1355484,280,true,false,536719
683358470486245376,4030,7152,1.7746898,139,true,false,74433
683361761194446849,1906,1570,0.8237146,34,true,false,18865
683381189881782273,956,2169,2.2688284,91,true,false,8203
683387925569122304,1286,1276,0.992224,238,true,false,21251
683393290515910656,312,189,0.6057692,2,true,false,2531
683393729139441664,312,189,0.6057692,2,true,false,2531
683397080853921792,4998,2106,0.42136854,72,true,false,50409
683407579599519744,482,1141,2.36722,4,true,false,44606
683446737067982851,885,1074,1.2135593,27,true,false,85082
683452125356007424,581,7505,12.917384,143,true,false,81628
683634360239534081,4,179,44.75,6,true,false,17465
683634373950701568,117,1266,10.820513,48,true,false,75465
683634390467887104,8,14,1.75,8,true,false,57722
683739733005090817,11641,11258,0.9670991,187,true,false,251163
683888623125663745,48,92,1.9166666,3,true,false,2812
684521549962063872,99,2647,26.737373,20,true,false,17146
684543176254877696,139,24,0.17266187,2,true,false,3845
684543183888461825,139,24,0.17266187,2,true,false,3845
684550599317131264,572,147,0.256993,0,true,false,882
684590678748344321,282,1016,3.6028368,137,true,false,107491
684590997234446336,282,1016,3.6028368,137,true,false,107491
684718039657353216,22,260,11.818182,106,true,false,30014
712207335872208896,15,5,0.33333334,0,true,false,5
712539245462876160,2,29,14.5,0,true,false,832
712227478480117760,853,812,0.95193434,16,true,false,8866
712219698704859137,3344,3030,0.90610045,103,true,false,44808
712204757780316160,1671,3331,1.9934171,128,true,false,19916
712244213526745090,2573,2689,1.0450835,16,true,false,31403
712227823218532352,336,423,1.2589285,6,true,false,10026
712209259002515456,189,193,1.0211641,0,true,false,11330
712205165672144896,575,574,0.99826086,11,true,false,4552
712621402545852416,662,178,0.2688822,23,true,false,7814
712579241364160516,843,796,0.9442467,13,true,false,7082
712517756453785601,1752,1776,1.0136986,91,true,false,65492
712452602554875904,155,40,0.2580645,1,true,false,1336
712432076755222529,5007,2912,0.58158576,338,true,false,53459
712402767113953281,885,436,0.49265537,25,true,false,16273
712368468272619520,246,581,2.3617885,29,true,false,144042
712358503051038721,62,32,0.516129,0,true,false,313
712323522618589184,4291,4682,1.091121,178,true,false,373776
712321615997050880,3761,612,0.16272268,0,true,false,3056
712307042866831361,1958,2067,1.0556691,18,true,false,10228
712306617056944129,27,43,1.5925926,2,true,false,3907
712305810454372352,405,17120,42.271606,135,true,false,49804
712303037390458881,506,883,1.7450593,36,true,false,69023
712301546730602498,619,179,0.28917608,2,true,false,6266
712288668405383168,6388,6592,1.0319349,101,true,false,82498
712289142516916224,9501,8725,0.9183244,114,true,false,149565
712282737202356224,308,71,0.23051947,2,true,false,1023
712280022040584193,330,357,1.0818182,3,true,false,457
712279364826763264,209,284,1.3588517,19,true,false,1314
712278789766557696,2334,4586,1.9648672,200,true,false,245248
712277007606927360,154,43,0.2792208,1,true,false,85
712272324846747649,2499,1323,0.5294118,176,true,false,261954
712266961334489092,1576,1130,0.7170051,37,true,false,34729
712266829654204416,19,10,0.5263158,0,true,false,1065
712266039527084032,1,13,13.0,2,true,false,5970
712258219691868160,544,523,0.96139705,8,true,false,8194
712255328642007040,2,2,1.0,1,true,false,39
712251764938907649,9,7,0.7777778,0,true,false,524
712245543393763328,927,211,0.22761597,13,true,false,3957
712241636768612353,11,11,1.0,3,true,false,176
712241629306953732,7,58,8.285714,0,true,false,972
712240821819592704,61,13,0.21311475,0,true,false,129
712239069523263488,1286,1393,1.0832037,143,true,false,15227
712237192773562368,119,27,0.22689076,2,true,false,47
712214958994550784,434,327,0.75345623,2,true,false,3167
712214290334404609,169,132,0.7810651,6,true,false,2745
712213631908384769,1377,899,0.65286857,7,true,false,7475
712321236832030720,1360,1294,0.9514706,71,true,false,13105
712320728713064449,1049,1262,1.2030505,66,true,false,32766
712302009458823168,1952,811,0.41547132,104,true,false,6563
712300519285362688,361,3061,8.479224,78,true,false,3082
712300387290783744,2005,658,0.32817954,10,true,false,2650
712296180311527424,2,8,4.0,0,true,false,149
712273658371301376,837,104,0.12425329,1,true,false,8722
712260578920800257,882,522,0.59183675,5,true,false,2880
712258452681261060,25,23,0.92,0,true,false,164
712253153652121601,25,23,0.92,0,true,false,164
712251390156996608,111,54,0.4864865,0,true,false,600
712246392203378688,298,79,0.26510066,0,true,false,8429
712240090676928512,83,45,0.5421687,2,true,false,167
712238170121900032,37,94,2.5405405,53,true,false,7517
712237450244960256,780,929,1.1910256,69,true,false,131163
712233911661662209,1076,781,0.72583646,28,true,false,19929
712230147521249281,1921,219367,114.19417,469,true,false,195329
712219326816759808,295,159,0.53898305,1,true,false,4930
712980575980691456,827,190,0.22974607,8,true,false,7221
712894633181847552,86,58,0.6744186,0,true,false,1220
712739014210662401,1596,1471,0.9216792,45,true,false,8608
712725186446024704,434,202,0.4654378,0,true,false,1598
712388564248608768,157,152,0.9681529,8,true,false,329
712371415081689088,70,1056,15.085714,146,true,false,77411
712240122389901312,13,695,53.46154,19,true,false,17310
712228340493651968,31,249,8.032258,79,true,false,55256
712226185707712512,33,178,5.3939395,105,true,false,80782
712226175721066496,898,2452826,2731.4321,28558,true,true,159016
712222764514484224,675,1537,2.2770371,14,true,false,14655
712210186438631424,1055,850,0.8056872,32,true,false,9007
712210186350493696,911,1417,1.5554336,25,true,false,2274
149475310373568513,225,200,0.8888889,0,true,false,11597
291623906454941697,449,960,2.1380847,7,true,false,26986
373394846288867329,236,368,1.559322,0,true,false,62911
376378825233690624,848,746,0.879717,0,true,false,5799
383651377249275904,124,65,0.5241935,0,true,false,3318
385793903028633601,86,270,3.139535,0,true,false,20414
385794989584044032,576,539,0.9357639,1,true,false,34530
385795820869939200,630,1004,1.5936508,1,true,false,93926
385795844232204288,160,213,1.33125,0,true,false,6740
397969001344954368,2069,290,0.14016433,1,true,false,4418
410432651418689536,160,333,2.08125,2,true,false,30475
422646442256125952,45,8270,183.77777,87,true,false,130
422646658342481920,1197,1201,1.0033417,2,true,false,11378
182485230362435585,9744,18616,1.910509,97,true,false,150561
182485406544171009,499,337,0.6753507,4,true,false,4284
339936375233212416,157,303,1.9299363,0,true,false,15518
169002779149471745,455,412,0.9054945,7,true,false,15336
169004010643275778,1967,1795,0.9125572,12,true,false,19398
165197214715609090,537,364,0.6778399,0,true,false,7560
328984361036832769,221,224,1.0135747,1,true,false,7865
463789872650526720,526,155,0.2946768,0,true,false,259
481813639112835072,1102,1099,0.9972777,0,true,false,10733
706289777960685569,109,75,0.6880734,0,true,false,2858
399007370627801088,281,176,0.62633455,0,true,false,1890
680553809836404736,2104,1871,0.88925856,47,true,false,36091
199436012269735936,631,265,0.4199683,7,true,false,9065
199440563009880064,884,1436,1.6244344,39,true,false,24192
510092851200266240,134,327,2.4402986,22,true,false,34738
327538126622978049,218,569,2.6100917,33,true,false,25214
327567511799336960,441,407,0.92290246,7,true,false,1983
567457129330532353,414,1430,3.4541063,46,true,false,52648
663021394951692289,2908,4942,1.6994498,109,true,false,42591
663087231951761408,2908,4942,1.6994498,109,true,false,42591
383708778954113024,13604,13317,0.97890323,316,true,false,37962
496961215575621632,120,807,6.725,6,true,false,60106
495324204641054722,5062,56162,11.094824,117,true,false,62824
513858390612013056,5062,56162,11.094824,117,true,false,62824
662499337599979520,5062,56162,11.094824,117,true,false,62824
713790929224617984,73,3,0.04109589,0,true,false,134
657290716788498433,76,42,0.55263156,0,true,false,125
459890465773330433,169,155,0.91715974,2,true,false,5738
645693471391510529,586,243,0.41467577,5,true,false,5026
266172172899336194,25418,25653,1.0092454,129,true,false,22020
127873228076097536,192,31,0.16145833,2,true,false,17
176941527279472640,1792,387,0.21595982,2,true,false,54970
339930033110007808,31987,32517,1.0165693,399,true,false,35471
612783618344161280,1971,1994,1.0116692,26,true,false,13061
389006921346199552,5062,56163,11.095022,117,true,false,62824
391199314845786113,5062,56163,11.095022,117,true,false,62824
391359067585011712,1282,509,0.39703587,8,true,false,11943
624899184194293760,2796,2552,0.9127325,70,true,false,48694
544818229642661888,4092,4319,1.055474,109,true,false,39136
700460352018976768,869,20512,23.604143,602,true,false,32061
700379320817209345,22243,22268,1.0011239,169,true,false,126324
700375041691815939,16,5,0.3125,0,true,false,316
700371902750044160,488,32583,66.76844,1138,true,false,8980
700346911912562690,1255,812,0.64701194,47,true,false,18828
700323385306451968,293,119311,407.20477,873,true,false,96033
700322812351881216,79,85118,1077.443,570,true,false,26921
700313867658858496,7734,9421,1.2181277,51,true,false,260114
700281178310340608,488,32583,66.76844,1138,true,false,8980
700281174573215744,2002,579,0.2892108,22,true,true,2320
700244401679945728,465,174,0.37419355,1,true,false,16035
700244186147196928,0,45753,0.0,132,true,false,10041
700331376134979584,20,7647,382.35,185,true,false,8049
713845115438149632,57,14,0.24561404,0,true,false,1569
709233574235545600,269,138,0.51301116,4,true,false,597
709212570989813760,389,2415,6.208226,40,true,false,16553
709197965110288384,2442,423,0.17321867,56,true,false,18199
709192943861698560,4967,4059,0.81719345,21,true,false,3563
709163245043453952,2969,3497,1.1778376,40,true,false,5897
709137446064107520,469,536,1.1428572,18,true,false,2356
709113887384154112,530,343,0.6471698,5,true,false,3340
709090788219551745,629,473,0.7519873,7,true,false,7448
709076621546823680,154,113,0.73376626,29,true,false,16477
709021515891798016,389,2415,6.208226,40,true,false,16553
709016503413284864,6437,5971,0.92760605,605,true,false,246171
708893673468076032,1962,1684,0.85830784,29,true,false,15186
708892506314813440,343,5045,14.708455,152,true,false,149436
708861718240165888,76,21,0.27631578,0,true,false,216
708850503493545988,762,4775,6.266404,105,true,false,26601
708835215758729216,100,17,0.17,5,true,false,716
708823788700504065,262,142,0.54198474,14,true,false,8071
708817369297264641,797,605,0.7590966,33,true,false,11197
708814822956138496,762,4775,6.266404,105,true,false,26601
708814418348478464,3314,1151,0.34731442,40,true,false,16995
708813904156237825,762,4775,6.266404,105,true,false,26601
708810934849028096,1399,1416,1.0121515,57,true,false,15433
708794678779445249,762,4775,6.266404,105,true,false,26601
708794436868816896,762,4775,6.266404,105,true,false,26601
723672713311739905,79,92,1.164557,6,true,false,3785
718558264351272960,67,118,1.761194,9,true,false,66
715292355037949952,620,226,0.36451614,2,true,false,1029
712843774817230848,49,109,2.2244897,4,true,false,54273
712576782218698754,439,113,0.2574032,9,true,false,10035
712290225909841921,15,5061,337.4,21,true,false,3182
697506449958834176,1793,2300,1.2827663,89,true,false,62077
674207189838376961,22,25,1.1363636,0,true,false,227
668629492043132928,112,87,0.77678573,1,true,false,709
664816133246087168,3917,4234,1.0809293,53,true,false,31913
639860524658757632,373,824,2.2091153,27,true,false,11597
636411517710135296,556,940,1.6906475,2,true,false,1834
622862189699792896,0,7,0.0,17,true,false,7110
619494081949999104,811,384,0.47348952,4,true,false,8394
614827661836181504,17,456,26.82353,53,true,false,214217
602624391848075264,350,284,0.81142855,1,true,false,11292
591532508149374977,451,131,0.29046562,7,true,false,17107
588471107646263296,909,341,0.3751375,9,true,false,22143
587821096847577089,2305,4124,1.789154,106,true,false,8379
581456979920470016,90,89,0.98888886,3,true,false,14264
581071268423856128,169,65,0.3846154,1,true,false,1381
578746682600353794,837,1420,1.6965352,47,true,false,23972
577733059836977152,1132,1150,1.0159011,141,true,false,266663
573445991170330624,394,591,1.5,6,true,false,37511
572722188945498112,1875,4682,2.4970667,144,true,false,22080
561891548892524546,444,296,0.6666667,2,true,false,15916
552505775097409536,77,119,1.5454545,3,true,false,10216
545346277870145537,226,240,1.0619469,25,true,false,12524
543076142614188032,348,792,2.275862,6,true,false,23983
542280203276648449,3860,7982,2.0678756,11,true,false,7649
535522950708211712,143,43,0.3006993,3,true,false,2030
532181569788977153,127,85,0.6692913,2,true,false,2230
530026732649066496,1932,1266,0.6552795,19,true,false,17261
529753963835711489,540,428,0.7925926,7,true,false,5928
528778015967547392,251,152,0.6055777,2,true,false,2286
526198468600025088,43,31,0.7209302,3,true,false,4122
524050738818080769,36,4,0.11111111,0,true,false,1528
511909739106533376,1412,3285,2.3264873,45,true,true,3126
511817721965580288,224,966,4.3125,46,true,false,151720
509228293867184128,980,645,0.65816325,5,true,false,50389
507822581643087872,300,124,0.41333333,5,true,false,1337
506225342663888897,101,240,2.3762376,7,true,false,7941
504442671100751873,1665,1531,0.91951954,8,true,false,16517
489348175509979137,13470,30268,2.2470675,156,true,false,16912
469238053765414914,459,849,1.8496732,18,true,false,4423
467783588339937280,596,133725,224.3708,412,true,false,51879
460413066145181696,10,7,0.7,0,true,false,4604
459870331784949760,134,38920,290.44775,128,true,false,56893
454752172996329472,1998,1287,0.6441441,38,true,false,12841
453026390137663488,729,744,1.0205761,23,true,false,10081
452020862758420480,184,637,3.4619565,58,true,false,21297
451643299334324224,864,905,1.0474538,25,true,false,26974
449938440725876736,770,127,0.16493507,4,true,false,1148
449188641751830529,223,683,3.0627804,10,true,false,2824
448518623523790849,23,131,5.695652,1,true,false,4448
448515838359117825,24,61,2.5416667,1,true,false,6967
441063707767226369,202,59,0.2920792,0,true,false,1396
435981179095760898,300,358,1.1933334,3,true,false,26246
435979498509438976,1202,230,0.19134775,7,true,false,12650
435979100453212160,444,1583,3.5653152,10,true,false,121596
435950887773560832,361,194,0.53739613,0,true,false,505
433141127588630528,403,402,0.9975186,2,true,false,705
433015925948678144,134,31,0.23134328,0,true,false,138
433011984548642816,298,440,1.47651,5,true,false,27145
425377023423311872,3925,53515,13.634395,1069,true,false,23941
424289379763630080,307,322,1.04886,3,true,false,10632
423213238697066496,94,315,3.3510637,4,true,false,12532
422336963862351872,106,65,0.6132075,0,true,false,272
421745780991737856,249,128,0.5140562,3,true,false,1042
421361308076748802,12429,114697,9.228176,344,true,false,17724
421279261643636737,382,359,0.93979055,12,true,false,1026
421107056372764672,131,811,6.19084,10,true,false,1856
419547754269270016,687,11903,17.326056,185,true,false,141902
418184775602823168,363,506,1.3939394,0,true,false,3364
418154117505511424,123,20,0.16260162,0,true,false,436
418063173737275393,300,261,0.87,0,true,false,10923
417797812747640832,4462,4027,0.9025101,195,true,false,141938
416541585762156544,320,269,0.840625,2,true,false,396
412032413816999936,3155,5493,1.741046,182,true,false,213672
411587722495946752,2034,1176,0.5781711,19,true,false,7917
404195696422559744,50707,102741,2.02617,246,true,false,193345
400283553608376320,761,2659,3.4940867,164,true,false,20904
398570695568785409,434,364,0.83870965,2,true,false,4303
398277592576299008,880,434,0.49318182,0,true,false,26750
398174605375832064,1064,1010,0.94924814,1,true,false,7136
394903739451994112,99,14,0.14141414,0,true,false,497
394074696469475329,0,48,0.0,0,true,false,4467
392839259910324225,147,127,0.8639456,3,true,false,22512
392675264737865729,1235,436,0.35303643,1,true,false,2743
391717447260467200,2307,1468,0.6363242,0,true,false,4126
391516885747249152,399,369,0.924812,0,true,false,1509
390932716965093376,883,450,0.50962627,5,true,false,742
388368880302706688,0,1300,0.0,10,true,false,4035
383984873632825344,1764,1390,0.78798187,98,true,false,130233
382894016888463360,1082,942,0.87061,10,true,false,7216
382869948559024128,2266,2167,0.9563107,61,true,false,70406
379677475686842368,2622,2649,1.0102975,52,true,false,30362
379440931193102336,1577,753,0.4774889,51,true,false,24476
378620312780165121,16,10,0.625,0,true,false,5064
377613355395346433,583,363,0.6226415,7,true,false,8060
375819406502551552,56,28,0.5,1,true,false,651
375363481572478976,4867,4504,0.92541605,1,true,false,6632
