tweet_id, num_friends, num_followers, folfriend_ratio, times_listed, has_url, is_verified, num_tweets
263102798273576960,185,125,0.6756757,11,false,false,1516
263003687000080384,100,48,0.48,0,true,false,444
263025911752957953,208,176,0.84615386,2,true,false,6953
263255087982473216,164,107,0.652439,0,false,false,556
263083261134249985,446,797,1.7869955,35,false,false,54072
263104933656657920,175,78,0.4457143,0,true,false,7730
263275540667060224,56,24,0.42857143,0,false,false,384
263096137924366336,336,351,1.0446428,2,true,false,4211
263350389930328064,982,619,0.63034624,1,true,false,466
263098784236597248,326,417,1.2791411,1,false,false,82741
263630689088466944,380,101,0.26578948,0,false,false,1094
263327670903926784,304,276,0.90789473,7,true,false,7091
263242316641349633,363,78,0.21487603,1,false,false,1334
263005773490180096,231,299,1.2943723,2,false,false,3235
263182078630309888,5082,6742,1.3266431,25,true,false,23676
263053006331854849,115,17,0.14782609,0,true,false,499
263264527934705664,285,284,0.99649125,0,false,false,3468
263139931721965569,146,468,3.2054794,5,true,false,912
263276983813820416,71,86,1.2112676,0,false,false,645
263106480268533760,602,298,0.4950166,6,true,false,4108
263073821945389056,129,1163,9.015504,0,true,false,10159
263398443496652800,402,597,1.4850746,6,true,false,2108
263005897301827584,124,101,0.8145161,1,true,false,3370
263230327202385921,94,139,1.4787234,10,true,false,21789
263076074836074496,469,484,1.0319829,4,true,false,19733
263627696553209856,96,91,0.9479167,0,false,false,4954
263190528898764800,813,15905,19.563345,60,true,false,29794
263119753411960832,269,163,0.605948,1,false,false,12424
263124896450748418,224,327,1.4598215,1,false,false,2653
263040999591395328,400,442,1.105,0,false,false,5406
263279811148013568,186,153,0.82258064,2,false,false,2475
263328613250785281,241,58,0.2406639,0,false,false,1083
263591608891625474,102,48,0.47058824,3,true,false,529
263069557353222145,178,124,0.6966292,3,false,false,973
263061294121377792,385,161,0.4181818,0,false,false,2345
263101746577043456,242,203,0.838843,1,false,false,13890
263271718964060160,142,72,0.5070422,1,false,false,896
263040496631431168,345,161,0.46666667,3,true,false,4094
263148965300674560,450,1059,2.3533332,20,true,false,70990
263070928525725698,1282,453,0.35335413,12,false,false,10755
262993038152970240,408,313,0.76715684,4,true,false,10002
263276191111323650,127,165,1.2992126,6,true,false,13427
263197295200325634,155,84,0.5419355,4,false,false,847
263060323681042432,43,138,3.2093024,2,true,false,617
263090129948774402,1274,6324,4.9638934,50,true,false,14839
263026535408226304,1140,452,0.39649123,15,false,false,4518
263356549387403264,422,359,0.8507109,1,false,false,25806
262992945458839552,98,65,0.6632653,0,false,false,138
263084244207824896,199,95,0.47738692,0,false,false,2643
262993692019802112,440,240,0.54545456,1,true,false,2342
263202963609223168,68,33,0.4852941,0,false,false,23
263260472751579136,185,34,0.18378378,0,false,false,524
263699739604824064,479,246,0.51356995,0,false,false,8188
262998345927241728,166,142,0.85542166,0,false,false,3117
263080421070348288,53,173,3.2641509,0,false,false,2305
263124804654206978,273,83,0.30402932,0,true,false,2968
263013872770887680,283,100,0.3533569,0,false,false,1576
263014042573099009,108,62,0.5740741,0,true,false,98
263299009479852033,205,214,1.0439024,0,true,false,8766
263217257331699712,63,55,0.8730159,0,false,false,1463
263351363193405441,117,87,0.74358976,0,true,false,634
263232492608303104,95,329,3.463158,11,true,false,38277
263191422230990848,1043,273,0.26174498,0,false,false,1581
263091081942548481,293,440,1.5017065,3,true,false,4215
262999014893568000,896,5816,6.491071,84,true,false,66746
263076807190921216,330,547,1.6575757,4,false,false,6938
262992749664550913,195,129,0.6615385,0,false,false,2498
262995373709209600,3286,3617,1.1007304,36,false,false,62743
262996682994757633,129,172,1.3333334,4,false,false,4698
263234605107273728,108,38,0.35185185,0,true,false,2173
263334171093651457,151,105,0.69536424,0,false,false,7659
263011937665826816,127,86,0.6771653,1,false,false,3704
263103026506633216,1904,2861,1.5026261,161,false,false,18234
263054513789886464,250,230,0.92,0,false,false,4654
263468790967304192,1985,1655,0.83375317,3,true,false,4717
263110868580061184,241,169,0.70124483,1,false,false,4189
263000424951455744,53,58,1.0943396,0,false,false,65
263096881125683201,243,370,1.5226338,0,true,false,12401
263060107213041666,58,46,0.79310346,0,false,false,3386
263322020039770113,453,44,0.09713025,0,false,false,1178
263292316016599041,401,504,1.2568579,1,true,false,6940
263007525354483712,847,668,0.7886659,26,true,false,40346
263054585533440002,634,597,0.9416404,11,true,false,12049
263149943152336896,702,461,0.6566951,12,false,false,7350
263047274748338177,98,584,5.9591837,0,false,false,10407
263125206682451970,982,309,0.31466395,1,true,false,10818
263144975024406528,32,0,0.0,0,false,false,5
263066132464926720,83,19,0.22891566,0,true,false,407
263116223280205824,262,450,1.7175573,13,true,false,5697
263119740434796544,535,89,0.16635513,0,false,false,4275
263031707148627968,55,37,0.6727273,1,false,false,651
263259012827602944,168,202,1.2023809,4,false,false,12307
262993746772246529,472,621,1.315678,18,true,false,37415
263323136408317953,17,9,0.5294118,0,false,false,99
263100122601254912,335,85,0.25373134,0,false,false,681
263111199699374080,64,94,1.46875,0,false,false,3870
263217198842142720,126,95,0.75396824,1,false,false,829
262994451033636864,162,132,0.8148148,0,false,false,2554
263043708172267520,933,885,0.948553,23,true,false,3140
263438557207728128,856,891,1.0408878,8,false,false,11581
263354839654862848,204,92,0.4509804,0,false,false,238
263064480194379776,297,223,0.75084174,12,true,false,7915
263086291921551361,1819,887,0.48763058,2,false,false,10966
263116066593591296,56,17,0.30357143,0,false,false,48
263008023436480512,286,372,1.3006994,1,true,false,12729
263019966259945474,876,261,0.2979452,6,true,false,1210
263186110648299520,827,383,0.46311972,1,true,false,8186
262972367968563200,310,344,1.1096774,1,false,false,2132
263060649653977088,1305,351,0.2689655,2,false,false,8780
263023192178823168,145,135,0.9310345,0,true,false,2199
263180286362259456,43,11,0.25581396,0,false,false,105
263126052765843457,169,94,0.556213,0,false,false,2613
263129564803371008,248,38,0.15322581,0,false,false,848
263170881059168256,10,4,0.4,0,false,false,9
262999335317413888,33,2,0.060606062,0,false,false,14
263086910765948928,445,180,0.40449437,1,true,false,6025
263057990687522817,170,127,0.7470588,0,false,false,1594
263032117309624322,422,586,1.3886256,38,true,false,748
263097738869219328,355,98,0.27605635,0,true,false,1149
262992758975897600,297,101,0.34006733,0,false,false,3062
263019016560459778,558,794,1.4229391,29,false,false,25853
263009205517172736,158,35,0.221519,0,true,false,264
263105610332131328,268,282,1.0522388,1,false,false,9059
263129395743555584,269,43,0.1598513,0,false,false,109
263071833748815872,795,113,0.14213836,4,true,false,12495
263177287166484480,60,11,0.18333334,0,false,false,60
263009326506070018,432,167,0.38657406,0,false,false,1887
263089033608052737,400,147,0.3675,0,false,false,4806
263029434653741056,1745,516,0.295702,3,false,false,2931
263120766441234433,1104,247,0.22373189,0,false,false,2470
263038260576649216,51,14,0.27450982,0,false,false,69
263001597657899009,180,94,0.5222222,2,true,false,1063
263105240310624256,393,603,1.5343511,0,false,false,18037
263166126966575104,256,353,1.3789062,3,false,false,19386
263335754128842753,82,859,10.47561,0,false,false,17141
263094622308417537,43,12,0.27906978,0,false,false,1155
263289094250061825,361,562,1.5567867,4,true,false,12218
263113932452020224,87,26,0.29885057,0,false,false,1224
263401457242484738,78,21,0.26923078,1,false,false,717
262992639341756416,381,402,1.0551181,13,true,false,5447
263040982109519873,1623,1419,0.87430686,72,true,false,18207
263106167704801280,191,186,0.973822,0,true,false,1292
263040827171958784,292,407,1.3938357,0,false,false,21181
263127388525842432,273,83,0.30402932,0,true,false,2969
263043247063044097,219,247,1.1278539,5,true,false,14961
263033154716192768,462,574,1.2424242,5,true,false,19940
263301863359782913,784,552,0.70408165,29,true,false,16058
263053722010140672,88,91,1.0340909,0,false,false,3836
263403561403154432,62,208,3.3548386,0,false,false,5729
263020889531088898,424,452,1.0660378,10,false,false,19451
263083527376080896,353,271,0.7677054,0,false,false,2268
263053427884568576,28,36,1.2857143,0,true,false,834
263356600616628224,147,186,1.2653061,9,true,false,2634
263049616822517760,45,8,0.17777778,0,false,false,337
263125617040572416,153,189,1.2352941,0,false,false,1669
262997880690864129,383,220,0.5744125,2,false,false,4840
263064668791263232,300,356,1.1866666,0,false,false,9961
263294692941234178,90,284,3.1555555,0,false,false,13458
263241708110770176,273,235,0.86080587,1,true,false,1798
263003166793162752,115,629,5.4695654,25,false,false,817
263103581404680192,507,628,1.2386588,4,false,false,8934
263175827951333377,147,121,0.82312924,3,true,false,2776
263162753953435648,219,198,0.9041096,0,false,false,4554
263360776234991616,1949,3730,1.9138019,10,false,false,21273
263003190713253889,261,169,0.6475096,8,false,false,894
263183509315780608,5082,6742,1.3266431,25,true,false,23679
263606136635285504,34,19,0.5588235,0,false,false,542
263588315557675008,552,136,0.24637681,0,true,false,3699
263016038264885248,435,386,0.88735634,1,false,false,7195
263021430835396608,122,391,3.2049181,0,false,false,6419
263188659510071296,740,1404,1.8972973,120,true,false,17760
263205920111202304,327,438,1.3394495,10,true,false,11260
263094677660651521,101,26,0.25742576,0,false,false,35
263008747956359168,260,601,2.3115385,61,true,false,18839
263087780798803968,930,335,0.36021507,5,true,false,7573
263091499552612353,708,259,0.36581922,2,false,false,16731
263071756984676352,735,594,0.8081633,88,false,false,10445
263250192059465728,477,235,0.49266246,1,false,false,5081
263295115500589056,400,2802,7.005,40,true,false,6857
263334703761850368,222,1123,5.0585585,21,true,false,2762
263122244719505409,76,116,1.5263158,0,false,false,5271
263013493505138689,259,234,0.9034749,7,true,false,8714
263194477924065281,522,551,1.0555556,0,false,false,10705
263019498645381121,176,168,0.95454544,4,false,false,2022
263014051431464962,663,843,1.2714932,2,false,false,23485
263100286778871811,160,99,0.61875,1,false,false,1970
263062692305174528,993,726,0.73111784,4,true,false,5441
263022543018016770,692,363,0.5245665,12,false,false,3869
263112662836211712,297,76,0.25589225,0,true,false,534
263196819796942848,1005,591,0.5880597,12,true,false,10625
263002528784977920,259,252,0.972973,0,false,false,1286
263006009386221568,523,93,0.17782027,0,false,false,2710
263058553231785984,189,43,0.22751322,0,true,false,84
263235487953743873,437,706,1.6155607,18,false,false,103503
263065284624142336,331,349,1.0543807,1,false,false,13866
263121021031288832,90,473,5.2555556,0,false,false,12154
263101482965037057,314,207,0.65923566,0,false,false,2811
263115381428862976,202,247,1.2227722,2,false,false,11337
263106173992058880,45,13,0.2888889,0,false,false,889
263051727299813376,307,144,0.46905538,8,false,false,4654
263000876581543936,1484,1542,1.0390836,9,true,false,41442
263015395726860288,290,144,0.49655172,2,true,false,4712
263084002934669312,775,350,0.4516129,13,true,false,1737
263173736662986752,192,48,0.25,0,false,false,557
263177762540511232,213,43,0.20187794,0,false,false,204
263735066331578368,1455,584,0.40137458,1,false,false,2975
263103465109192704,2827,4308,1.5238769,352,true,false,11821
263342654862028802,177,87,0.4915254,2,false,false,1619
263085571264610304,558,131,0.23476702,0,false,false,231
263376543370334208,336,44,0.13095239,0,false,false,1021
263186047641468928,36,2,0.055555556,0,false,false,9
263289319563862016,139,66,0.47482014,0,true,false,1036
263113766034604033,82,329,4.012195,0,false,false,2970
263040632942112768,723,248,0.34301522,1,true,false,4362
263276243397509120,111,58,0.5225225,1,false,false,618
263162466731687937,89,24,0.26966292,2,true,false,2146
263266602965929984,294,272,0.92517006,0,true,false,4300
263012070755278848,381,68,0.17847769,1,false,false,218
263044882363469824,270,271,1.0037037,3,false,false,19057
263021534740897792,406,1595,3.9285715,34,true,false,16821
263096013290622976,278,171,0.6151079,1,false,false,4050
263002439840583680,43,539,12.5348835,11,true,false,71264
263294691976560640,312,800,2.5641026,2,false,false,6038
263288184924958720,722,627,0.8684211,2,false,false,14781
263014541825277952,197,558,2.8324873,1,true,false,29374
263250016880189440,384,88,0.22916667,0,false,false,727
263047530454085632,450,230,0.51111114,1,false,false,7543
263394088370442241,207,163,0.7874396,0,false,false,1876
263034585493938176,305,78,0.2557377,0,false,false,1909
263016730920644608,987,216,0.21884498,0,true,false,2777
263330158180700160,179,118,0.6592179,2,true,false,733
263175432650756096,60,11,0.18333334,0,false,false,59
263256100135137280,123,68,0.55284554,1,false,false,4997
263054842786897920,222,78,0.35135135,0,false,false,3049
263017990382043136,177,228,1.2881356,0,false,false,3270
263572935053283329,69,45,0.65217394,3,true,false,662
263118343656050688,430,213,0.49534884,1,false,false,12807
263002586104348672,53,45,0.8490566,0,false,false,223
263031207212765184,80,51,0.6375,3,true,false,1591
263376729857470465,1477,251,0.16993907,5,false,false,1422
263045313705697280,542,1392,2.5682657,77,true,false,19989
263053362101112833,212,226,1.0660378,0,false,false,1381
263322323346665472,106,41,0.38679245,0,false,false,1151
263253448663920640,235,134,0.5702128,0,false,false,4483
263117738447343616,519,317,0.61078995,13,false,false,11979
263271327505448961,40,36,0.9,0,false,false,28
263402919196491777,409,254,0.6210269,0,false,false,7931
263027611956019200,43,20,0.4651163,0,true,false,211
263244011920293888,331,163,0.49244714,2,false,false,5035
263089874398224384,438,316,0.7214612,5,false,false,6455
263471751550337025,654,274,0.41896024,0,false,false,3340
263053772702502912,288,116,0.4027778,0,false,false,236
263201011043282944,279,218,0.781362,3,true,false,2933
263061232209256449,269,124,0.46096656,0,true,false,801
263083414779998208,277,1760,6.3537908,29,true,false,61011
263120089463787520,77,27,0.35064936,0,false,false,136
263119979921154048,542,591,1.090406,6,true,false,7895
263205342438125568,52,131,2.5192308,4,false,false,1547
263009916464283648,200,205,1.025,3,true,false,1290
263313082841972736,6806,6409,0.9416691,89,true,false,10406
263259213210451969,161,141,0.8757764,0,false,false,2981
263141470016512000,125,182,1.456,6,true,false,1604
263016186814529536,404,213,0.5272277,0,false,false,586
263550620504567808,211,67,0.31753555,0,false,false,68
263184196648988674,132,130,0.9848485,2,false,false,3898
263149322957365249,1039,651,0.626564,5,true,false,18064
263170653564313600,187,53,0.28342247,0,false,false,990
263082448185880576,1065,633,0.5943662,10,false,false,21370
263118636598841344,277,287,1.0361011,0,false,false,1456
263405635356459009,91,71,0.7802198,1,false,false,321
263270449826373632,2212,2097,0.94801086,7,false,false,1135
263104774101168128,113,40,0.3539823,0,false,false,93
263050740803723266,126,158,1.2539682,0,false,false,5116
263136453637328896,927,426,0.45954692,5,false,false,4062
263215620278075392,776,182,0.23453608,0,true,false,9368
263328900728369153,106,135,1.273585,0,false,false,6555
263309458686476288,208,76,0.3653846,0,false,false,3664
263366594707722241,28,21,0.75,0,false,false,403
263000083933573120,76,15,0.19736843,0,false,false,79
263305502623158272,266,170,0.63909775,8,false,false,3404
262996422708830210,404,29635,73.35396,464,true,false,7557
263126374372503552,316,147,0.46518987,0,true,false,1959
263287602218680323,195,265,1.3589743,1,false,false,4685
263054305165197312,96,153,1.59375,18,false,false,3800
263104809513668608,365,357,0.9780822,3,false,false,7764
263112861180641280,474,16,0.033755273,0,false,false,61
263243988046319617,140,77,0.55,4,true,false,450
263084907289530368,645,297,0.4604651,30,true,false,24878
263000132558135296,101,106,1.049505,0,false,false,1116
263106305319923712,94,26,0.27659574,0,false,false,343
263022948321992705,737,465,0.6309362,0,false,false,6842
263256204594249729,246,61,0.24796748,0,false,false,203
263312109515984897,135,145,1.074074,0,true,false,10305
263145293258825729,448,561,1.2522322,3,false,false,2360
263515465677160449,88,36,0.4090909,0,false,false,3480
263210622152478720,15,2,0.13333334,0,false,false,125
263202993959235584,261,1067,4.0881224,18,false,false,39876
263008690318213120,223,185,0.8295964,0,false,false,1823
263098559832932353,897,1324,1.4760312,1,true,false,6381
263073188655820800,195,43,0.22051282,0,true,false,888
263091873919414272,1151,2068,1.7966986,63,true,false,50796
263126880025190401,149,61,0.40939596,0,false,false,433
263081863734763520,264,93,0.35227272,0,false,false,397
263066318847242240,627,167,0.26634768,1,false,false,503
263029195528089600,176,53,0.30113637,4,true,false,1643
263041800837672960,577,616,1.067591,3,false,false,31798
263120650196119552,83,2008,24.192772,2,false,false,1956
263041592020066307,470,2371,5.044681,175,true,false,27260
263124970102718464,372,308,0.827957,18,false,false,4964
262994842873896960,233,374,1.6051502,6,false,false,1378
263355630209875969,118,62,0.5254237,0,false,false,1142
263057641004204032,473,501,1.0591966,17,true,false,20410
263103165686218752,343,2584,7.533528,4,true,false,3026
263009237674897408,234,178,0.7606838,0,true,false,1176
263382648599232512,150,214,1.4266666,0,false,false,2656
263038571827580928,331,219,0.6616314,1,true,false,1258
263045928846491649,2476,2635,1.0642165,76,true,false,26447
263106095667634176,281,307,1.0925267,4,false,false,12178
263113757365002241,185,249,1.345946,3,true,false,19860
263042754458820608,77,483,6.2727275,9,true,false,23349
262994231747026944,162,69,0.42592594,0,false,false,1779
263148535367737344,134,622,4.641791,18,true,false,5840
263137555871051778,24,79,3.2916667,0,false,false,1739
263159401974730752,644,8512,13.217391,1,false,false,9817
263185558216536064,379,217,0.57255936,10,true,false,765
263229617429680128,34,22,0.64705884,1,false,false,663
263001924297711617,516,421,0.81589144,32,false,false,10426
263094307551080449,451,390,0.864745,0,true,false,4701
263060831447695360,194,97,0.5,0,false,false,733
263457524290834434,719,435,0.60500693,1,true,false,1745
263041937517445120,123,116,0.9430894,0,false,false,5106
263311655444836352,196,113,0.57653064,0,true,false,1334
263032799253114881,167,82,0.49101797,0,true,false,359
263075101140996096,385,229,0.5948052,0,false,false,14519
263168776005095425,139,171,1.2302158,3,true,false,5843
263185225176203264,70,92,1.3142858,2,true,false,14114
263039464950087680,22,15,0.6818182,0,false,false,655
263470241420562433,4963,7387,1.4884143,85,true,false,7057
263017246773886976,226,625,2.7654867,4,true,false,6745
263083298052530176,762,4426,5.8083987,367,true,false,24491
263335780364189696,258,296,1.1472868,1,true,false,5516
263000931216551936,329,326,0.99088144,1,false,false,1911
263117963979268096,333,221,0.6636637,4,false,false,11331
263294766127656960,237,302,1.2742616,0,false,false,1465
263006726364733440,149,62,0.4161074,0,false,false,427
263203452925140992,121,48,0.3966942,0,false,false,472
263183351664492544,198,84,0.42424244,1,true,false,578
263728694143643648,90,116,1.2888889,0,false,false,20668
263089207222890496,234,331,1.4145299,6,false,false,2817
263250268861370369,399,884,2.2155387,93,true,false,18434
263272630755397632,168,74,0.44047618,4,true,false,1918
263275951041949696,110,67,0.6090909,1,false,false,412
263041927912501248,728,190,0.260989,2,true,false,1382
263260511246876672,773,3442,4.452781,48,true,false,113486
263022441461317632,655,405,0.6183206,0,false,false,4670
263104424765968384,379,377,0.99472296,4,false,false,31288
263015463058034688,158,112,0.70886075,0,false,false,7413
263094364572618752,124,97,0.7822581,0,false,false,6385
263092368494977024,130,190,1.4615384,4,true,false,2893
263008432775364608,455,1519,3.3384616,49,false,false,80539
263001915422556160,206,357,1.7330097,14,true,false,3182
263117626262290432,110,69,0.6272727,4,true,false,1159
263042143982088193,566,715,1.2632508,6,true,false,6784
263015465134223360,86,81,0.94186044,0,false,false,1259
263025116823306240,829,400,0.48250905,14,true,false,5912
263163120858587136,344,376,1.0930233,3,false,false,21612
263018689698344961,298,73,0.24496645,2,true,false,994
263251632219910144,401,70,0.17456359,0,true,false,177
263118833198460930,24,16,0.6666667,0,true,false,655
263261864547459072,107,271,2.5327103,0,true,false,2410
263257832466550785,201,197,0.9800995,0,false,false,12888
263116389991194625,935,1035,1.1069518,47,true,false,49050
263085973628416000,229,211,0.9213974,1,false,false,4780
263371036874141696,592,395,0.6672297,15,true,false,3525
263075580071780352,1926,1599,0.8302181,78,true,false,24499
262996304337178624,247,27,0.109311745,0,false,false,90
263102347721453568,28,7,0.25,0,false,false,262
263271482162024449,1437,1442,1.0034795,17,false,false,7666
263049377310978049,642,1394,2.1713395,16,false,false,63691
263048320300249089,2002,1179,0.5889111,79,true,false,6203
263153976067883008,379,535,1.4116095,35,true,false,9156
263214068444319744,222,43,0.1936937,0,false,false,575
263115617400401920,753,92,0.12217796,2,false,false,3826
263191818970230784,153,1853,12.111111,18,false,false,30280
263180729352085505,142,191,1.3450705,0,false,false,1101
263074310271430657,1964,554,0.2820774,15,false,false,1644
263436642445037568,990,226,0.22828282,2,false,false,10515
263019264737435649,1148,7410,6.454704,97,true,false,39004
262993023435169792,433,193,0.4457275,0,true,false,5106
263008694655148032,1967,1713,0.87086934,2,false,false,8855
263133036500099072,452,206,0.45575222,0,true,false,6885
263131269272043521,106,69,0.6509434,0,false,false,1035
263062495734939648,158,157,0.9936709,6,true,false,4056
263019879936970752,313,188,0.600639,1,false,false,2830
263168145475399680,913,168,0.18400876,2,true,false,7076
263105950167224322,811,15884,19.585697,60,true,false,29785
263332097836601344,138,179,1.2971015,0,true,false,3723
263037896251039744,206,115,0.55825245,0,true,false,334
263286731728629761,222,238,1.072072,0,false,false,1642
263124061041856513,128,158,1.234375,0,true,false,5663
263047478033645569,227,134,0.59030837,1,true,false,4075
263009881756426241,101,156,1.5445545,5,false,false,10863
263022778658213888,1427,1190,0.8339173,15,false,false,32053
263266655692541952,554,520,0.93862814,0,false,false,10770
263207412096442369,652,769,1.1794479,22,true,false,3468
263058605660569600,1068,1496,1.4007491,3,true,false,1053
263119995880480768,15,11,0.73333335,1,false,false,141
263229645514752001,28,31,1.1071428,0,true,false,522
263368439069028353,111812,113293,1.0132455,651,false,false,754
263050466143899648,276,287,1.0398551,0,true,false,1361
263084530594885632,299,224,0.74916387,4,false,false,36067
263013694903033857,131,17,0.129771,0,true,false,514
263263314413486080,395,730,1.8481013,4,true,false,66933
263246350349660160,1572,978,0.6221374,2,true,false,1415
262995767013306368,70,58,0.82857144,2,false,false,3351
263038520250216448,779,457,0.58664954,9,true,false,3353
263041912620077056,83,272,3.2771084,26,true,false,25157
263436867075198977,89,91,1.0224719,1,false,false,292
263253798632423425,242,49,0.20247933,0,false,false,1252
263192000092839936,201,103,0.5124378,0,false,false,1214
263305048891719680,309,58,0.18770227,1,false,false,408
263413932201500673,279,71,0.25448027,0,false,false,2792
263089190059773952,112,120,1.0714285,0,false,false,3535
263022969247379458,286,201,0.7027972,0,false,false,3836
263068448572178432,99,96,0.969697,1,false,false,12883
263003902914486272,1072,1189,1.1091418,12,true,false,7970
263079505046937601,681,164,0.24082232,0,false,false,5817
262999914085224449,175,225,1.2857143,2,true,false,2514
263294712071479298,68,13,0.19117647,0,false,false,27
263473475669356544,2825,2642,0.93522125,105,true,false,45961
262995286253793281,919,36110,39.29271,10,true,false,1724
263224529537617920,705,464,0.65815604,1,true,false,3226
263056947002101760,116,96,0.82758623,1,false,false,3984
263094349343113218,477,257,0.5387841,11,true,false,1055
263050625531666432,149,53,0.3557047,0,false,false,373
263209696436035584,90,99,1.1,0,true,false,696
263263894628343808,337,249,0.7388724,2,false,false,4135
263048852272189440,491,136,0.27698573,0,true,false,11773
263015109851492352,1022,194,0.18982388,1,true,false,1691
263373738958020608,516,299,0.57945734,6,false,false,3509
263077373199675392,79,37,0.46835443,0,false,false,588
263002841562632192,445,366,0.8224719,6,true,false,4048
263329471078207489,81,57,0.7037037,3,true,false,2676
263146820547534849,115,217,1.8869566,0,false,false,3322
263004953252081664,473,362,0.7653277,6,true,false,5416
263247044477599744,1000,524,0.524,0,false,false,7681
263031373755990016,2001,895,0.44727635,13,true,false,13371
263037732396355584,116,51,0.43965518,0,true,false,66
263028962488365056,109,106,0.9724771,1,false,false,478
263112871687360512,962,228,0.23700623,0,false,false,512
263122643887214592,80,25,0.3125,0,true,false,136
263434897392283648,449,528,1.1759466,8,true,false,22158
263001042281697282,119,69,0.57983196,0,false,false,799
263136970065203200,295,32,0.108474575,0,true,false,841
263113728311054337,15470,18041,1.1661927,120,true,false,6152
263043229853839361,13833,14245,1.0297838,711,true,false,77520
263073177817739264,482,267,0.5539419,3,true,false,3897
262994451310456832,467,652,1.3961456,0,true,false,10129
263001773428592640,1844,11393,6.1784163,9,false,false,1537
263315839888011266,129,261,2.0232558,5,true,false,9047
262999897320587265,95,44,0.4631579,0,false,false,1235
263072821922635777,198,163,0.82323235,0,false,false,4211
263263734129123330,341,159,0.46627566,1,false,false,1412
263154390498684928,525,361,0.68761903,3,false,false,1707
263238804838699008,125,213,1.704,4,false,false,1853
263083544102961153,199,346,1.7386935,3,false,false,9081
263012768951713792,305,213,0.6983607,2,false,false,8297
263009650264375296,319,130,0.4075235,5,true,false,456
263407095070728192,82,24,0.29268292,0,false,false,760
263090376724860929,227,153,0.6740088,20,false,false,1021
263624575357685760,1970,942,0.4781726,6,false,false,1617
263074691936309248,146,31,0.21232876,0,false,false,242
263240668237946880,221,4138,18.723982,9,false,false,835
263328780662210560,1137,442,0.3887423,5,true,false,1793
263021327630340096,199,40,0.20100503,0,true,false,485
263107205333659648,273,386,1.4139194,1,false,false,5787
263597991049453568,32,28,0.875,0,false,false,78
263041670017343489,343,448,1.3061224,15,true,false,25462
263504654695030785,279,4123,14.777778,0,true,false,527
263291622488416256,356,352,0.98876405,1,false,false,7110
263149105377865730,146,96,0.65753424,0,false,false,1919
263070642637795329,301,47,0.15614618,0,false,false,158
263063756144271361,56,39,0.6964286,0,true,false,60
263054034909413377,491,127,0.25865582,0,false,false,222
263011084389216256,615,642,1.0439024,29,true,false,5424
263646704824360960,384,34,0.088541664,0,false,false,789
262995178468544512,61,32,0.52459013,1,false,false,1715
263139592390205442,137,103,0.7518248,0,true,false,1422
263250687931064320,95,85,0.8947368,0,true,false,1437
263039667157471234,61,38,0.6229508,0,false,false,360
263107472171094016,178,583,3.275281,10,true,false,20474
263170209312043008,274,118,0.43065694,0,false,false,1879
263025328274939904,1132,432,0.38162544,4,true,false,6913
263139601558949888,351,232,0.66096866,6,true,false,1652
263070621435588608,49,47,0.9591837,0,false,false,945
263062843367235584,338,261,0.7721894,2,false,false,4395
263136406937952256,173,7216,41.710983,54,true,false,29270
263321124052561920,1905,1471,0.7721785,9,true,false,8935
263114470086279169,981,361,0.36799183,0,false,false,2781
263002599299633153,322,284,0.8819876,0,false,false,4003
263171041214464000,242,31,0.12809917,0,true,false,682
263210920715632640,1083,44,0.040627886,0,false,false,120
263576113144541184,28,8,0.2857143,0,false,false,65
263137642990940161,253,254,1.0039526,0,false,false,5885
263051991125737472,912,307,0.3366228,1,false,false,5096
263077098040733697,923,198,0.21451788,1,false,false,310
263116481687085056,293,395,1.3481228,7,true,false,3079
263262282136567808,109,108,0.9908257,5,false,false,899
263116944050372608,357,3680,10.308124,306,true,false,48441
263085850001297408,126,24,0.1904762,1,false,false,257
263361329635655680,43,17,0.39534885,0,false,false,156
263363266602991616,15,1,0.06666667,0,false,false,9
263379493744414720,89,100,1.1235955,6,false,false,223
263086792796934146,1824,1888,1.0350877,122,true,false,6404
263108583519043585,485,194,0.4,0,true,false,20656
263213365168586752,71,56,0.7887324,0,false,false,180
263188169552445442,317,67,0.21135646,1,false,false,531
263208844325429248,377,304,0.806366,0,true,false,1453
263025509556961281,218,206,0.94495416,1,false,false,8540
263235276258828288,13,8,0.61538464,0,false,false,35
263063175753256961,370,266,0.7189189,5,false,false,2071
262993760848314368,266,152,0.5714286,0,true,false,6048
263155961450078209,17981,29745,1.6542461,316,true,false,185469
263263258637631488,458,1172,2.5589519,4,false,false,1072
263002311071256576,121,43,0.3553719,0,true,false,657
263301815074971648,88,48,0.54545456,0,false,false,542
263232462291877888,52,9,0.17307693,0,false,false,24
263000625934106624,313,933,2.9808307,2,true,false,2541
262992337595142144,466,521,1.1180258,6,false,false,12319
263163979688468480,159,28,0.17610063,0,false,false,166
263133544505823232,563,823,1.4618118,9,true,false,34442
263276493847793664,146,186,1.2739726,1,true,false,272
263047064844398593,336,361,1.0744047,9,false,false,12238
263082009067413505,792,354,0.4469697,3,false,false,3495
263085489215635456,322,92,0.2857143,1,true,false,1170
263092930808516608,568,3689,6.494718,56,true,false,48775
263056858275774465,754,845,1.1206896,0,false,false,38854
263307419315232770,379,161,0.42480212,0,true,false,5258
263232174596182017,307,73,0.23778501,1,false,false,3586
263086423043878912,121,136,1.1239669,2,true,false,5139
263226874044481536,477,131,0.2746331,0,true,false,1908
